feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
surveyHealth.Sleep_quality	4	0.28914004896627565	0.5117967439728913	7	surveyHealth
Psy.Total_score_of_psychological_symptoms	4	0.3440793232177034	0.36372985606596814	9	Psy
Psy.Forced_symptom_evaluation_Score	4	0.3682986785670797	0.3322423297575327	13	Psy
Psy.Sleep_Diet_Assessment_Score	4	0.08196538705192359	0.31421430183475496	5	Psy
Psy.Paranoid_Assessment_Score	4	0.32876692960652587	0.22854947977520476	9	Psy
Meta.M00133	4	0.235784056191221	0.20601710046421057	5	Meta
Psy.Somatization_Evaluation_Score	4	0.22938930886419462	0.1987801622931248	7	Psy
Prs.Quant.fibrinogen_measurement	4	0.25579340508495496	0.1953457727359754	6	Prs
Meta.M00234	4	0.24134383695313838	0.1911300006469784	5	Meta
Psy.Psychiatric_Assessment_Score	4	0.17829343221862637	0.17190566691008588	5	Psy
Psy.Anxiety_Assessment_Score	4	0.1564609365265751	0.16903409175876316	6	Psy
Prs.Quant.body_height	4	0.24454021519860117	0.16479415805550784	5	Prs
Prs.Quant.gait_measurement	4	0.21509994531496154	0.14620985425519037	6	Prs
Meta.M00194	4	0.20203402577325444	0.12953090805749698	4	Meta
Meta.M00533	4	0.1784181262262562	0.11355528954212321	3	Meta
Meta.M00214	4	0.14569414668728536	0.11135371429298614	3	Meta
Psy.Interpersonal_Sensitivity_Assessment_Score	4	0.13780872287843274	0.08928990374155629	4	Psy
Prs.Quant.cerebral_amyloid_angiopathy	4	0.07716050712306151	0.08045615861107294	2	Prs
Prs.Disease.multiple_sclerosis	4	0.053355992775054685	0.07208025999088485	2	Prs
Prs.Quant.nicotine_withdrawal_symptom_count	4	0.08992660332035171	0.06099622585109496	2	Prs
Prs.Quant.gas_trapping_measurement	4	0.04459983376767454	0.05983917424537734	2	Prs
Meta.M00309	4	0.06311432552789069	0.05231574817410765	1	Meta
surveyHealth.Sleep_time	4	0.014046181595170818	0.04856580475043571	1	surveyHealth
Meta.M00205	4	0.06311432552789069	0.04528504204649524	1	Meta
Prs.Quant.heart_rate_response_to_exercise	4	0.056339879085969054	0.04036335997514649	1	Prs
Prs.Quant.axial_length_measurement	4	0.06311432552789073	0.03588591421883707	1	Prs
Prs.Quant.cup-to-disc_ratio_measurement	4	0.039309811179883906	0.02264513425586173	1	Prs
Meta.M00245	4	0.04383460809371073	0.021708931935853673	1	Meta
Prs.Disease.gallstones	4	0.026812277792461047	0.019892545629322207	1	Prs
Prs.Disease.migraine_disorder	4	0.026812277792461005	0.01952958581196867	1	Prs
Immune.uniq.Human_T-lymphotropic_virus_1(HTLV-1)	4	0.036861082484626356	0.01638700371433284	1	Immune
