feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Skin.Number_of_porphyrins_on_side_face	2	0.4837671223933387	0.5052500124893623	14	Skin
Skin.Number_of_porphyrins_on_frontal_face	2	0.44922591410542334	0.4194035393511684	12	Skin
Prs.Quant.body_mass_index	2	0.22905483299014812	0.30546151894327184	4	Prs
Meta.M00127	2	0.2111306694641985	0.2400355671407894	3	Meta
Meta.M00115	2	0.24595134586923606	0.22557637435256803	5	Meta
Meta.M00096	2	0.21113066946419817	0.22044952218457475	3	Meta
Meta.M00030	2	0.20232459834581507	0.20131812094989082	3	Meta
Skin.Number_of_spots_on_side_face	0	0.18442514804086582	0.2003965544431385	5	Skin
Prs.Quant.interleukin_2_receptor_antagonist_measurement	2	0.19420860844267107	0.18002071628918664	3	Prs
Meta.M00255	2	0.1762844449167214	0.17246711216868937	2	Meta
Meta.Bacteroides_uniformis	2	0.20232459834581515	0.1694782589602433	3	Meta
Meta.M00580	2	0.17628444491672146	0.16402983954092487	2	Meta
Meta.M00461	2	0.17628444491672157	0.1562186264504777	2	Meta
Vitamin.25-hydroxy_D(ng/mL)	2	0.17628444491672118	0.154964350068927	2	Vitamin
Meta.M00004	2	0.17628444491672124	0.15358149401062518	2	Meta
Skin.Number_of_spots_on_frontal_face	2	0.09486440940762697	0.12070060902511467	3	Skin
Skin.Number_of_red_areas_on_side_face	2	0.13781863640992795	0.11262013617060858	4	Skin
Meta.M00568	2	0.09140541815842612	0.08096803807515258	1	Meta
Meta.M00320	2	0.09140541815842634	0.08055269187995376	1	Meta
Meta.M00112	2	0.07881054150252033	0.07895209519182725	3	Meta
Prs.Quant.low_density_lipoprotein_cholesterol_measurement	2	0.04647129698393662	0.0375817101315368	1	Prs
