feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Disease.colorectal_cancer	8	0.4518222764474046	0.4914068431223584	10	Prs
Prs.Quant.plasma_beta-amyloid_1-42_measurement	8	0.44162724443964285	0.3827176161483645	9	Prs
Meta.M00631	8	0.29888058557668257	0.3374920264836716	3	Meta
Prs.Quant.TNF-related_apoptosis-inducing_ligand_measurement	8	0.3076197174686332	0.3228467311486392	6	Prs
Meta.M00061	8	0.29888058557668273	0.2681506566821307	3	Meta
Meta.M00170	8	0.2988805855766828	0.26792691382442846	3	Meta
Meta.M00580	8	0.23700727548665002	0.23144335880776157	3	Meta
Meta.M00212	8	0.11985586677427232	0.1764186689631101	2	Meta
Meta.M00308	8	0.18644667898020093	0.16089605626849446	2	Meta
Meta.M00030	8	0.11243390659648173	0.15115697674937348	1	Meta
Meta.M00049	8	0.11243390659648173	0.14077889763605433	1	Meta
Meta.M00119	8	0.11243390659648173	0.13074038385761919	1	Meta
Meta.Bacteroides_dorei	8	0.11766413637563058	0.1266037092836099	2	Meta
Meta.M00027	8	0.11243390659648164	0.11123921963910703	1	Meta
Meta.M00721	8	0.11243390659648167	0.1103275922413871	1	Meta
Meta.M00477	8	0.07654975946085414	0.08625823991360833	1	Meta
Meta.M00074	8	0.10989691951934662	0.08362261520528506	1	Meta
Meta.M00609	8	0.10989691951934662	0.08273058883237151	1	Meta
Meta.M00299	8	0.11715140871237772	0.07669197007238314	2	Meta
Prs.Quant.interleukin_12_measurement	8	0.058978176295950216	0.06969257261680399	1	Prs
Meta.M00029	8	0.07654975946085428	0.0655705094345961	1	Meta
Prs.Disease.allergic_sensitization_measurement	8	0.029825584156445532	0.04143419573079545	1	Prs
Prs.Disease.Nephroblastoma	8	0.031213018455917244	0.03157351236428715	2	Prs
Prs.Quant.forced_expiratory_volume	8	0.029152592139504652	0.01567785291567649	1	Prs
Meta.M00007	8	0.00776721685628398	0.0062181801489487026	1	Meta
