feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Quant.blood_metabolite_measurement	8	0.5312534473073804	0.6184321549863033	14	Prs
surveyHealth.Drinking_status	1	0.37620681036685694	0.29024786917076	8	surveyHealth
Meta.M00159	8	0.19238830999514703	0.2403631343456857	2	Meta
Meta.M00254	8	0.1311458117455823	0.23863999525319776	2	Meta
Meta.M00532	8	0.192388309995147	0.21086185239709088	2	Meta
Meta.M00475	8	0.192388309995147	0.20284153241475167	2	Meta
Meta.M00036	8	0.1923883099951469	0.1997282442664557	2	Meta
Meta.M00573	8	0.27085225009134056	0.19787910496746192	4	Meta
Meta.M00258	8	0.1311458117455823	0.19423193630838445	2	Meta
Meta.M00123	8	0.2708522500913406	0.19032753112853723	4	Meta
Meta.M00577	8	0.27085225009134056	0.19020233180370896	4	Meta
Meta.M00014	8	0.1311458117455823	0.17726445558783388	2	Meta
Meta.M00129	8	0.11262967390826864	0.1489481330411573	1	Meta
Meta.M00530	8	0.11262967390826865	0.13876015946349762	1	Meta
Meta.M00077	8	0.11262967390826867	0.1360767956804601	1	Meta
Meta.M00709	8	0.192388309995147	0.1340493774672685	2	Meta
Prs.Quant.docosapentaenoic_acid_measurement	8	0.08733721510108473	0.11300368491595361	4	Prs
Prs.Quant.CCL5_measurement	8	0.18037542268395831	0.10751843641579839	4	Prs
Prs.Quant.selenium_measurement	8	0.18972454492646354	0.09467584321178867	5	Prs
Meta.Bacteroides_uniformis	8	0.01851613783731367	0.021462830982348025	1	Meta
Meta.M00118	8	0.0382409283947777	0.01734121424155119	1	Meta
Meta.M00334	8	0.042116006018154246	0.014181378705860663	2	Meta
Meta.M00278	8	0.04022301170141584	0.013521377072203421	1	Meta
Immune.uniq.Neurosarcoidosis	8	0.008928905870042917	0.0020692653491186652	1	Immune
