feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Quant.total_iron_binding_capacity	3	0.30823366954690773	0.431984367421849	3	Prs
Meta.Eubacterium_eligens	6	0.3734261843474157	0.41324429180631883	5	Meta
Meta.M00628	6	0.24723082844298352	0.3771005081917092	3	Meta
Prs.Quant.alcohol_drinking	6	0.36052970431690906	0.35156853691554363	4	Prs
Meta.M00483	6	0.3146946542582835	0.300460156160938	4	Meta
Meta.Bacteroides_finegoldii	6	0.35317559201494053	0.23890309652700825	4	Meta
Prs.Quant.neuritic_plaque_measurement	6	0.138049523234378	0.20885041678807104	2	Prs
Inbody.Body_fat_rate(%)	0	0.32439794838766267	0.2020898060243408	4	Inbody
Prs.Disease.breast_carcinoma	6	0.23944270344237673	0.19560115567029737	2	Prs
Meta.M00631	6	0.17894572571638032	0.15521753339039918	2	Meta
Prs.Quant.hair_shape_measurement	6	0.18249073568268936	0.14409618775478292	3	Prs
Prs.Disease.ovarian_mucinous_adenocarcinoma	6	0.08147188716362913	0.12497757840085408	1	Prs
Prs.Disease.age-related_macular_degeneration	6	0.12305801888340807	0.11378521957398294	1	Prs
Prs.Disease.tonsillectomy_risk_measurement	6	0.10370376349987033	0.10536343036503859	1	Prs
Prs.Quant.eosinophil_percentage_of_leukocytes	6	0.14735999452393428	0.07436808605546162	2	Prs
Prs.Quant.omega-6_polyunsaturated_fatty_acid_measurement	6	0.13787667503177223	0.06879971360874985	2	Prs
Prs.Quant.hormone_measurement	6	0.11992459016067139	0.06592344311797613	2	Prs
Meta.M00290	6	0.04549252716894833	0.0523874361839051	1	Meta
Meta.Roseburia_inulinivorans	6	0.06013758364837819	0.05187094913790452	1	Meta
Meta.Peptostreptococcaceae_noname_unclassified	6	0.09399624595090185	0.04379341152134564	2	Meta
Immune.uniq.Systemic_lupus_erythematosus(SLE)	6	0.039519677781478434	0.016028292359475296	1	Immune
